grading_model,student,run,question,score,CodeExecution_mentioned,CodeExecution_deducted,ProcessFidelity_mentioned,ProcessFidelity_deducted,OutputAccuracy_mentioned,OutputAccuracy_deducted
qwen_qwen3.6-27b,student_a,35,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,35,Q7,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_a,35,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,35,Q9,3.0,True,False,False,False,True,False
qwen_qwen3.6-27b,student_a,35,Q10,3.0,False,False,True,False,True,False
qwen_qwen3.6-27b,student_a,36,Q1,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,36,Q2,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,36,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,36,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,36,Q5,3.0,True,False,False,False,True,False
qwen_qwen3.6-27b,student_a,36,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,36,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,36,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,36,Q9,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,36,Q10,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_a,37,Q1,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,37,Q2,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,37,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,37,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,37,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,37,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,37,Q7,3.0,True,False,True,False,True,True
qwen_qwen3.6-27b,student_a,37,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,37,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,37,Q10,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,38,Q1,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_a,38,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_a,38,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,38,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,38,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,38,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,38,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,38,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,38,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,38,Q10,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_a,39,Q1,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,39,Q2,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,39,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,39,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,39,Q5,3.0,True,False,False,False,True,False
qwen_qwen3.6-27b,student_a,39,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,39,Q7,3.0,True,False,True,False,True,True
qwen_qwen3.6-27b,student_a,39,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,39,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,39,Q10,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,40,Q1,2.0,True,False,True,True,True,False
qwen_qwen3.6-27b,student_a,40,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_a,40,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,40,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,40,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,40,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,40,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,40,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,40,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,40,Q10,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_a,41,Q1,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,41,Q2,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,41,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,41,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,41,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,41,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,41,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,41,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,41,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,41,Q10,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,42,Q1,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,42,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_a,42,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,42,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,42,Q5,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,42,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,42,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,42,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,42,Q9,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,42,Q10,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_a,43,Q1,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,43,Q2,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,43,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,43,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,43,Q5,3.0,True,False,False,False,True,False
qwen_qwen3.6-27b,student_a,43,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,43,Q7,2.0,True,False,True,False,True,True
qwen_qwen3.6-27b,student_a,43,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,43,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,43,Q10,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_a,44,Q1,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,44,Q2,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,44,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,44,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,44,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,44,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,44,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,44,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,44,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,44,Q10,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_a,45,Q1,2.0,True,False,True,True,True,False
qwen_qwen3.6-27b,student_a,45,Q2,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,45,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,45,Q4,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_a,45,Q5,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_a,45,Q6,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_a,45,Q7,3.0,False,False,True,False,True,False
qwen_qwen3.6-27b,student_a,45,Q8,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_a,45,Q9,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_a,45,Q10,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_a,46,Q1,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,46,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_a,46,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,46,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,46,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,46,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,46,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,46,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,46,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,46,Q10,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,47,Q1,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,47,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_a,47,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,47,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,47,Q5,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,47,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,47,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,47,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,47,Q9,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,47,Q10,2.0,True,False,True,False,True,True
qwen_qwen3.6-27b,student_a,48,Q1,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,48,Q2,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,48,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,48,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,48,Q5,3.0,True,False,False,False,True,False
qwen_qwen3.6-27b,student_a,48,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,48,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,48,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,48,Q9,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,48,Q10,2.0,True,False,True,True,True,False
qwen_qwen3.6-27b,student_a,49,Q1,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,49,Q2,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,49,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,49,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,49,Q5,3.0,True,False,False,False,True,False
qwen_qwen3.6-27b,student_a,49,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,49,Q7,2.0,True,False,True,False,True,True
qwen_qwen3.6-27b,student_a,49,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,49,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,49,Q10,2.0,True,True,True,False,True,True
qwen_qwen3.6-27b,student_a,50,Q1,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,50,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_a,50,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_a,50,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,50,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_a,50,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,50,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,50,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,50,Q9,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_a,50,Q10,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_b,1,Q1,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,1,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_b,1,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_b,1,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,1,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,1,Q6,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_b,1,Q7,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,1,Q8,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,1,Q9,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,1,Q10,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,2,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_b,2,Q2,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_b,2,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_b,2,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,2,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,2,Q6,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,2,Q7,1.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_b,2,Q8,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,2,Q9,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,2,Q10,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,3,Q1,2.0,True,True,True,True,True,False
qwen_qwen3.6-27b,student_b,3,Q2,2.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_b,3,Q3,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,3,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,3,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,3,Q6,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,3,Q7,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,3,Q8,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,3,Q9,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,3,Q10,1.0,True,True,True,True,True,True
qwen_qwen3.6-27b,student_b,4,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_b,4,Q2,2.0,True,False,True,False,True,True
qwen_qwen3.6-27b,student_b,4,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_b,4,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,4,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,4,Q6,2.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_b,4,Q7,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_b,4,Q8,1.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_b,4,Q9,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,4,Q10,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,5,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_b,5,Q2,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_b,5,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_b,5,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,5,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,5,Q6,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,5,Q7,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_b,5,Q8,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,5,Q9,1.0,True,True,True,True,True,True
qwen_qwen3.6-27b,student_b,5,Q10,1.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_b,6,Q1,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,6,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_b,6,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_b,6,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,6,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,6,Q6,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,6,Q7,2.0,True,False,True,False,True,True
qwen_qwen3.6-27b,student_b,6,Q8,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,6,Q9,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,6,Q10,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_b,7,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_b,7,Q2,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,7,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_b,7,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,7,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,7,Q6,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,7,Q7,1.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_b,7,Q8,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,7,Q9,1.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_b,7,Q10,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,8,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_b,8,Q2,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,8,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_b,8,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,8,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,8,Q6,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,8,Q7,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,8,Q8,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,8,Q9,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,8,Q10,1.0,True,True,True,True,True,True
qwen_qwen3.6-27b,student_b,9,Q1,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,9,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_b,9,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_b,9,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,9,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,9,Q6,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,9,Q7,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,9,Q8,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,9,Q9,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,9,Q10,1.0,True,True,True,True,True,True
qwen_qwen3.6-27b,student_b,10,Q1,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,10,Q2,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,10,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_b,10,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,10,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,10,Q6,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,10,Q7,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,10,Q8,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,10,Q9,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,10,Q10,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,11,Q1,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,11,Q2,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_b,11,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_b,11,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,11,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,11,Q6,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,11,Q7,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,11,Q8,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,11,Q9,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,11,Q10,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,12,Q1,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_b,12,Q2,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_b,12,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_b,12,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,12,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,12,Q6,2.0,False,False,True,True,False,False
qwen_qwen3.6-27b,student_b,12,Q7,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,12,Q8,1.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,12,Q9,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,12,Q10,1.0,True,True,True,True,True,True
qwen_qwen3.6-27b,student_b,13,Q1,2.0,True,True,True,True,True,False
qwen_qwen3.6-27b,student_b,13,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_b,13,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_b,13,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,13,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,13,Q6,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_b,13,Q7,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,13,Q8,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,13,Q9,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,13,Q10,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,14,Q1,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,14,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_b,14,Q3,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_b,14,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,14,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_b,14,Q6,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_b,14,Q7,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,14,Q8,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_b,14,Q9,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_b,14,Q10,1.0,True,True,True,True,True,True
qwen_qwen3.6-27b,student_b,15,Q1,2.0,True,True,False,False,False,False
